NO.;Time;Interval;Indoor Temperature(°C);Indoor Humidity(%);Outdoor Temperature(°C);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(°C);WindChill(°C);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm)
799;13.03.2015 15:39;30;20,5;37;6,3;46;1013,5;1016,7;0;0,7;NW;-4,5;6,3;0;0;0;0;0
800;13.03.2015 16:09;30;20,6;37;6,8;45;1013,8;1017;0,7;1,7;E;-4,3;6,8;0;0;0;0;0
801;13.03.2015 16:39;30;20,6;37;7,3;41;1013,7;1016,9;1;2,7;WSW;-5,1;7,3;0;0;0;0;0
802;13.03.2015 17:09;30;20,7;37;7,8;41;1013,6;1016,8;1,4;3,7;SE;-4,6;7,8;0;0;0;0;0
803;13.03.2015 17:39;30;20,8;37;7,8;41;1013,6;1016,8;1;2;W;-4,6;7,8;0;0;0;0;0
804;13.03.2015 18:09;30;21,1;36;8,2;43;1013,7;1016,9;1,4;2,7;W;-3,6;8,2;0;0;0;0;0
805;13.03.2015 18:39;30;21,9;35;8,8;42;1013,7;1016,9;2;3,7;SW;-3,4;7,6;0;0;0;0;0
806;13.03.2015 19:09;30;22,3;33;10,6;36;1013,8;1017;1,4;2,7;W;-3,8;10,6;0;0;0;0;0
807;13.03.2015 19:39;30;22,5;32;10,9;33;1013,7;1016,9;1;2;E;-4,7;10,9;0;0;0;0;0
808;13.03.2015 20:09;30;22,6;32;10,9;34;1013,4;1016,6;0,3;1,7;WSW;-4,3;10,9;0;0;0;0;0
809;13.03.2015 20:39;30;22,9;33;10,9;32;1013,3;1016,5;2,4;3,1;E;-5,1;9;0;0;0;0;0
810;13.03.2015 21:09;30;23,2;34;11,2;33;1013,3;1016,5;0;0,3;NW;-4,5;11,2;0;0;0;0;0
811;13.03.2015 21:39;30;23,3;34;11,1;32;1012,9;1016,1;1,7;2,4;E;-5;11,1;0;0;0;0;0
812;13.03.2015 22:09;30;23,6;34;10,2;34;1012,7;1015,9;0,3;1;ENE;-5;10,2;0;0;0;0;0
813;13.03.2015 22:39;30;23;34;7,4;39;1012,6;1015,8;1,7;2,7;E;-5,6;7,4;0;0;0;0;0
814;13.03.2015 23:09;30;22,7;34;6,9;40;1012,7;1015,9;1,7;3,1;E;-5,8;6,9;0;0;0;0;0
815;13.03.2015 23:39;30;22,4;34;6,4;41;1012,7;1015,9;2;2,4;E;-5,9;5,1;0;0;0;0;0
816;14.03.2015 00:09;30;22,3;37;6;42;1012,6;1015,8;0,3;1,4;N;-5,9;6;0;0;0;0;0
817;14.03.2015 00:39;30;22,3;38;5,6;42;1012,6;1015,8;1;1,4;N;-6,3;5,6;0;0;0;0;0
818;14.03.2015 01:09;30;22,3;39;5,4;42;1012,7;1015,9;1,7;3,1;NW;-6,5;5,4;0;0;0;0;0
819;14.03.2015 01:39;30;22,3;39;5,4;41;1012,4;1015,6;0,7;2,4;NE;-6,8;5,4;0;0;0;0;0
820;14.03.2015 02:09;30;22,4;41;5,2;41;1012,5;1015,7;0,3;0,7;N;-7;5,2;0;0;0;0;0
821;14.03.2015 02:39;30;22,5;42;5,1;41;1012,5;1015,7;0,7;1,4;NW;-7,1;5,1;0;0;0;0;0
822;14.03.2015 03:09;30;22,5;41;4,8;42;1012,2;1015,4;0,7;1,7;NW;-7;4,8;0;0;0;0;0
823;14.03.2015 03:39;30;22,5;40;4,8;42;1012,1;1015,3;1;1,4;SE;-7;4,8;0;0;0;0;0
824;14.03.2015 04:09;30;22,5;40;4,2;43;1012,3;1015,5;0;0,7;W;-7,3;4,2;0;0;0;0;0
825;14.03.2015 04:39;30;22,4;39;2,7;48;1012,2;1015,4;0,3;0,7;WSW;-7,2;2,7;0;0;0;0;0
826;14.03.2015 05:09;30;22,4;39;1,1;59;1012,1;1015,3;0;0;SW;-6;1,1;0;0;0;0;0
827;14.03.2015 05:39;30;22,4;39;0,1;61;1012,2;1015,4;0,3;0,7;SW;-6,5;0,1;0;0;0;0;0
828;14.03.2015 06:09;30;22,4;39;0,1;63;1012,1;1015,3;0,7;1,4;SW;-6,1;0,1;0;0;0;0;0
829;14.03.2015 06:39;30;22,1;38;0,1;63;1011,6;1014,8;0,3;1;SW;-6,1;0,1;0;0;0;0;0
830;14.03.2015 07:09;30;21,7;39;0;64;1011,6;1014,8;0,3;1,4;S;-6;0;0;0;0;0;0
831;14.03.2015 07:39;30;21,4;39;0;65;1011,7;1014,9;0,3;0,7;SW;-5,8;0;0;0;0;0;0
832;14.03.2015 08:09;30;21,1;39;-0,2;65;1011,5;1014,7;1;1,4;E;-6;-0,2;0;0;0;0;0
833;14.03.2015 08:39;30;20,9;40;0,8;61;1011,3;1014,5;0;0,3;E;-5,9;0,8;0;0;0;0;0
834;14.03.2015 09:09;30;20,7;40;1,7;59;1010,8;1014;0;0,7;SE;-5,5;1,7;0;0;0;0;0
835;14.03.2015 09:39;30;20,6;40;4,5;52;1010,5;1013,7;1,4;2,4;WSW;-4,5;4,5;0;0;0;0;0
836;14.03.2015 10:09;30;20,5;40;4,7;52;1010,4;1013,6;0,3;0,7;S;-4,3;4,7;0;0;0;0;0
837;14.03.2015 10:39;30;20,4;40;4,8;52;1009,9;1013,1;0;0,7;NE;-4,2;4,8;0;0;0;0;0
838;14.03.2015 11:09;30;20,3;40;5;51;1009,6;1012,8;1;2,4;W;-4,3;5;0;0;0;0;0
839;14.03.2015 11:39;30;20,3;40;5,1;51;1009,7;1012,9;2;3,4;NW;-4,2;3,7;0;0;0;0;0
840;14.03.2015 12:09;30;20,2;40;5,1;52;1009,7;1012,9;0,7;2;S;-3,9;5,1;0;0;0;0;0
841;14.03.2015 12:39;30;20,3;40;5,1;52;1009,5;1012,7;1,4;2,7;NE;-3,9;5,1;0;0;0;0;0
842;14.03.2015 13:09;30;20,8;40;5,3;52;1009;1012,2;0,3;1;W;-3,8;5,3;0;0;0;0;0
843;14.03.2015 13:39;30;21,4;39;5,5;52;1008,8;1012;1,7;2,4;W;-3,6;5,5;0;0;0;0;0
844;14.03.2015 14:09;30;21,4;38;5,8;52;1008,1;1011,3;3,1;5,4;W;-3,3;1,9;0;0;0;0;0
845;14.03.2015 14:39;30;21,4;37;6;51;1008;1011,2;3,7;5,4;NW;-3,4;1;0;0;0;0;0
846;14.03.2015 15:09;30;21,5;37;6;51;1007,9;1011,1;2,4;3,7;WSW;-3,4;3,6;0;0;0;0;0
847;14.03.2015 15:39;30;21,6;36;6,4;51;1008;1011,2;1,7;3,4;SW;-3;6,4;0;0;0;0;0
848;14.03.2015 16:09;30;21,7;36;6,1;51;1007,8;1011;2,4;3,7;WSW;-3,3;3,8;0;0;0;0;0
849;14.03.2015 16:39;30;21,8;36;6,4;51;1007,3;1010,5;1,7;3,4;WSW;-3;6,4;0;0;0;0;0
850;14.03.2015 17:09;30;21,9;36;6,6;50;1007,2;1010,4;2;4,1;SW;-3,1;5,3;0;0;0;0;0
851;14.03.2015 17:39;30;22;34;7;48;1007;1010,2;2;3,1;W;-3,3;5,7;0;0;0;0;0
852;14.03.2015 18:09;30;22,2;34;7,5;43;1006,5;1009,7;3,1;4,8;SW;-4,3;3,8;0;0;0;0;0
853;14.03.2015 18:39;30;22,4;34;7,9;43;1006,6;1009,8;3,1;5,1;WSW;-3,9;4,3;0;0;0;0;0
854;14.03.2015 19:09;30;22,7;33;8,9;41;1006,5;1009,7;4,1;4,8;SW;-3,6;3,9;0;0;0;0;0
855;14.03.2015 19:39;30;23,2;33;9,3;40;1006,2;1009,4;2;3,4;NW;-3,6;8,1;0;0;0;0;0
856;14.03.2015 20:09;30;23,5;33;10,1;37;1005,8;1009;2;3,1;NW;-3,9;9;0;0;0;0;0
857;14.03.2015 20:39;30;23,6;33;9,9;37;1005,6;1008,8;3,7;5,8;SW;-4,1;5,6;0;0;0;0;0
858;14.03.2015 21:10;31;23,5;33;9,3;39;1005,6;1008,8;3,1;4,4;W;-3,9;5,9;0;0;0;0;0
859;14.03.2015 21:40;30;23,3;33;8,7;42;1005,4;1008,6;0,7;1,4;SW;-3,5;8,7;0;0;0;0;0
860;14.03.2015 22:10;30;23,2;33;8,1;41;1005,3;1008,5;2,7;4,8;W;-4,4;5,3;0;0;0;0;0
861;14.03.2015 22:40;30;22,8;32;7,1;41;1005,3;1008,5;1,4;2,4;E;-5,3;7,1;0;0;0;0;0
862;14.03.2015 23:10;30;22,6;32;6,6;43;1005,1;1008,3;1,7;3,7;NW;-5,1;6,6;0;0;0;0;0
863;14.03.2015 23:40;30;22,4;32;6,6;43;1005,4;1008,6;3,4;5,1;WSW;-5,1;2,3;0;0;0;0;0
864;15.03.2015 00:10;30;22,2;32;6,1;46;1005,9;1009,1;0,7;2;SW;-4,6;6,1;0;0;0;0;0
865;15.03.2015 00:40;30;22,1;32;5,9;50;1005,7;1008,9;0,7;1,4;WSW;-3,7;5,9;0;0;0;0;0
866;15.03.2015 01:10;30;22,1;32;5,5;50;1005,8;1009;1;1,4;SW;-4,1;5,5;0;0;0;0;0
867;15.03.2015 01:40;30;22;31;5,5;51;1006,1;1009,3;2;3,4;W;-3,8;4,2;0;0;0;0;0
868;15.03.2015 02:10;30;22;33;5,5;51;1006,3;1009,5;1,4;2,4;SW;-3,8;5,5;0;0;0;0;0
869;15.03.2015 02:40;30;22;34;5,3;53;1006,4;1009,6;1;1,7;SW;-3,5;5,3;0;0;0;0;0
870;15.03.2015 03:10;30;22;34;4,8;61;1006,7;1009,9;1,4;2,4;W;-2,1;4,8;0;0;0;0;0
871;15.03.2015 03:40;30;22;33;4,9;59;1006,5;1009,7;1;2;SW;-2,4;4,9;0;0;0;0;0
872;15.03.2015 04:10;30;22;33;4,4;62;1006,7;1009,9;3,1;4,4;NW;-2,2;0,3;0;0;0;0;0
873;15.03.2015 04:40;30;22;33;3,2;73;1006,8;1010;3,1;4,1;SW;-1,2;-1,1;0;0;0;0;0
874;15.03.2015 05:10;30;22;33;3,1;74;1006,4;1009,6;1,4;2,4;SW;-1,1;3,1;0;0;0;0;0
875;15.03.2015 05:40;30;22;33;2,9;71;1006,4;1009,6;2,7;3,7;W;-1,8;-0,5;0;0;0;0;0
876;15.03.2015 06:10;30;22;33;2,7;74;1006,2;1009,4;3,1;4,1;NW;-1,5;-1,6;0;0;0;0;0
877;15.03.2015 06:40;30;21,5;34;2,3;77;1006;1009,2;4,1;6,5;NW;-1,3;-4,1;0;0;0;0;0
878;15.03.2015 07:10;30;21,1;34;2,2;79;1006,1;1009,3;2,7;4,8;W;-1,1;-1,3;0;0;0;0;0
879;15.03.2015 07:40;30;21;34;2,2;79;1006,2;1009,4;3,4;6,1;SW;-1,1;-2,9;0;0;0;0;0
880;15.03.2015 08:10;30;20,8;35;2,3;79;1006,1;1009,3;4,4;7,5;SW;-1;-4,6;0;0;0;0;0
881;15.03.2015 08:40;30;20,5;35;2,3;78;1005,9;1009,1;2,4;4,4;SW;-1,1;-0,4;0;0;0;0;0
882;15.03.2015 09:10;30;20,3;35;2;80;1005,7;1008,9;3,7;6,1;WSW;-1,1;-3,7;0;0;0;0;0
883;15.03.2015 09:40;30;20,2;35;2,2;81;1006;1009,2;4,8;6,8;W;-0,7;-5,4;0;0;0;0;0
884;15.03.2015 10:10;30;20,1;35;2,5;80;1006;1009,2;2,7;3,4;W;-0,6;-0,9;0;0;0;0;0
885;15.03.2015 10:40;30;20;35;2,5;81;1006,1;1009,3;3,7;5,1;SW;-0,4;-3,1;0;0;0;0;0
886;15.03.2015 11:10;30;19,8;36;2,3;82;1006,2;1009,4;3,4;6,1;NW;-0,5;-2,8;0;0;0;0;0
887;15.03.2015 11:40;30;19,7;36;2,4;82;1006,3;1009,5;3,1;4,8;NW;-0,4;-2;0;0;0;0;0
888;15.03.2015 12:10;30;19,7;36;1,9;84;1006,3;1009,5;2;2,7;NW;-0,5;0,4;0;0;0;0;0
889;15.03.2015 12:40;30;19,9;37;2,4;83;1006,6;1009,8;3,4;4,8;NW;-0,2;-2,6;0;0;0;0;0
890;15.03.2015 13:10;30;20,4;35;2,7;82;1007,3;1010,5;1,7;2,7;SW;-0,1;2,7;0;0;0;0;0
891;15.03.2015 13:40;30;20,8;35;2,8;81;1007,2;1010,4;2,4;3,7;SW;-0,1;0,2;0;0;0;0;0
892;15.03.2015 14:10;30;20,8;35;3,1;84;1007,6;1010,8;1,7;2,4;SW;0,7;3,1;0;0;0;0;0
893;15.03.2015 14:40;30;21;34;3,4;83;1007,9;1011,1;3,1;5,1;SW;0,8;-0,8;0;0;0;0;0
894;15.03.2015 15:10;30;21,1;34;3,3;82;1007,9;1011,1;2;3,1;SW;0,5;1,8;0;0;0;0;0
895;15.03.2015 15:40;30;21,1;34;3,3;78;1007,8;1011;3,1;4,8;W;-0,2;-1;0;0;0;0;0
896;15.03.2015 16:10;30;21,1;34;4;75;1007,6;1010,8;4,1;7,5;SW;0;-2;0;0;0;0;0
897;15.03.2015 16:40;30;21,4;33;4,3;74;1007,5;1010,7;2,4;3,7;SW;0,1;1,8;0;0;0;0;0
898;15.03.2015 17:10;30;21,1;33;3,9;81;1006,7;1009,9;1,7;2,4;W;0,9;3,9;0;0;0;0;0
899;15.03.2015 17:40;30;21,4;33;3,1;83;1007,2;1010,4;2;3,7;W;0,5;1,6;0;0;0;0;0
900;15.03.2015 18:10;30;21,4;33;3,5;88;1006,9;1010,1;2,7;3,4;NW;1,7;0,2;0;0;0;0;0
901;15.03.2015 18:40;30;21,4;33;4,7;82;1007;1010,2;3,1;4,4;SW;1,9;0,6;0;0;0;0;0
902;15.03.2015 19:10;30;21,4;33;4,2;82;1006,9;1010,1;4,1;5,4;SW;1,4;-1,8;0;0;0;0;0
903;15.03.2015 19:40;30;21,4;33;3,3;83;1007,2;1010,4;1;2;WSW;0,7;3,3;0;0;0;0;0
904;15.03.2015 20:10;30;21,4;33;4,3;83;1007;1010,2;2,7;4,1;SW;1,7;1,1;0;0;0;0;0
905;15.03.2015 20:40;30;21,4;33;4,2;81;1008;1011,2;3,1;6,1;NW;1,2;0,1;0;0;0;0;0
906;15.03.2015 21:10;30;21,4;33;3,9;82;1008,1;1011,3;4,4;7,1;W;1,1;-2,6;0;0;0;0;0
907;15.03.2015 21:40;30;21,4;33;4,2;82;1007,9;1011,1;3,4;5,1;SW;1,4;-0,5;0;0;0;0;0
908;15.03.2015 22:10;30;21,4;33;4,7;81;1008,5;1011,7;3,7;4,8;SW;1,7;-0,5;0;0;0;0;0
909;15.03.2015 22:40;30;21,1;33;4,8;80;1008,8;1012;2,4;3,7;W;1,6;2,3;0;0;0;0;0
910;15.03.2015 23:10;30;21,2;33;4,8;81;1008,7;1011,9;3,1;4,4;NW;1,8;0,8;0;0;0;0;0
911;15.03.2015 23:40;30;21,1;33;5,5;76;1009,2;1012,4;3,4;5,1;SW;1,6;1;0;0;0;0;0
912;16.03.2015 00:10;30;21;33;5,5;76;1009,1;1012,3;3,7;5,4;WNW;1,6;0,4;0;0;0;0;0
913;16.03.2015 00:40;30;20,9;34;3,8;82;1010,1;1013,3;1,4;3,7;NW;1;3,8;0;0;0;0;0
914;16.03.2015 01:10;30;21;34;3,3;86;1010,1;1013,3;2;2,7;SW;1,2;1,8;0;0;0;0;0
915;16.03.2015 01:40;30;21,1;35;5,2;81;1010,7;1013,9;2,4;3,7;W;2,2;2,8;0;0;0;0;0
916;16.03.2015 02:10;30;21,1;34;5,9;78;1011;1014,2;3,1;4,4;SW;2,4;2;0;0;0;0;0
917;16.03.2015 02:40;30;21,4;35;6,3;74;1011,4;1014,6;3,1;3,7;WNW;2;2,5;0;0;0;0;0
918;16.03.2015 03:10;30;21,6;35;6,2;73;1011,7;1014,9;4,1;6,5;SW;1,7;0,6;0;0;0;0;0
919;16.03.2015 03:40;30;22;34;6,4;73;1012,4;1015,6;2,4;3,7;NW;1,9;4,1;0;0;0;0;0
920;16.03.2015 04:10;30;22,4;34;6,8;71;1012,6;1015,8;2;3,4;W;1,9;5,5;0;0;0;0;0
921;16.03.2015 04:40;30;22,5;34;6,9;72;1012,7;1015,9;3,4;6,1;W;2,2;2,6;0;0;0;0;0
922;16.03.2015 05:10;30;22,4;34;6,5;76;1013,1;1016,3;2,7;5,4;W;2,6;3,5;0;0;0;0;0
923;16.03.2015 05:40;30;22,4;34;5,5;79;1013,3;1016,5;0,7;1;SW;2,2;5,5;0;0;0;0;0
924;16.03.2015 06:10;30;22,3;34;5,1;82;1013;1016,2;0,7;1;SW;2,3;5,1;0;0;0;0;0
925;16.03.2015 06:40;30;22,2;34;4,9;87;1013;1016,2;0,3;0,7;SW;2,9;4,9;0;0;0;0;0
926;16.03.2015 07:10;30;21,9;35;5,4;91;1012,5;1015,7;1,7;2,4;W;4,1;5,4;0;0;0;0;0
927;16.03.2015 07:40;30;21,4;35;6,6;92;1012,3;1015,5;2,4;4,4;SW;5,4;4,3;0;0;0;0;0
928;16.03.2015 08:10;30;21,1;35;7;88;1012,6;1015,8;3,4;7,1;SW;5,2;2,7;0;0;0;0;0
929;16.03.2015 08:40;30;21;35;6,9;88;1012,5;1015,7;4,1;5,4;WNW;5,1;1,5;0;0;0;0;0
930;16.03.2015 09:10;30;20,8;37;6,7;89;1012,8;1016;2,7;5,8;SW;5;3,7;0;0;0;0;0
931;16.03.2015 09:40;30;20,7;37;6,7;87;1012,5;1015,7;1,7;2,7;WSW;4,7;6,7;0;0;0;0;0
932;16.03.2015 10:10;30;20,6;37;6,6;86;1012,5;1015,7;4,4;5,8;W;4,4;0,7;0;0;0;0;0
933;16.03.2015 10:40;30;20,5;37;6,2;84;1012,3;1015,5;1,4;2,4;W;3,7;6,2;0;0;0;0;0
934;16.03.2015 11:10;30;20,5;37;5,9;89;1011,7;1014,9;1;2;SW;4,2;5,9;0;0;0;0;0
935;16.03.2015 11:40;30;20,4;37;5,9;91;1011,1;1014,3;1,4;1,7;SW;4,6;5,9;0;0;0;0;0
936;16.03.2015 12:10;30;20,3;38;6;90;1010,9;1014,1;2,4;3,4;W;4,5;3,6;0;0;0;0;0
937;16.03.2015 12:40;30;20,5;38;6,2;89;1010,5;1013,7;1,7;2,4;W;4,5;6,2;0;0;0;0;0
938;16.03.2015 13:10;30;21;37;6,3;89;1010,2;1013,4;3,4;4,4;SW;4,6;1,9;0;0;0;0;0
939;16.03.2015 13:40;30;21,1;36;6,3;89;1009,4;1012,6;2,4;5,1;W;4,6;4;0;0;0;0;0
940;16.03.2015 14:10;30;21,2;37;6,3;89;1009,2;1012,4;2;3,1;W;4,6;5;0;0;0;0;0
941;16.03.2015 14:40;30;21,1;37;6,3;90;1009,2;1012,4;2,4;4,4;SW;4,8;4;0;0;0;0;0
942;16.03.2015 15:10;30;21,4;37;6,4;90;1009;1012,2;2,4;4,4;SW;4,9;4,1;0;0;0;0;0
943;16.03.2015 15:40;30;21,4;37;6,4;90;1009,2;1012,4;2,4;3,7;NW;4,9;4,1;0;0;0;0;0
944;16.03.2015 16:10;30;21,4;37;6,6;90;1008,8;1012;2,7;4,8;W;5,1;3,6;0;0;0;0;0
945;16.03.2015 16:40;30;21,4;36;6,8;90;1008,6;1011,8;3,7;5,4;SW;5,3;2;0;0;0;0;0
946;16.03.2015 17:10;30;21,4;36;6,9;90;1008,8;1012;3,1;5,4;N;5,4;3,2;0;0;0;0;0
947;16.03.2015 17:40;30;21,4;36;7,2;90;1008,4;1011,6;3,7;4,4;SW;5,7;2,4;0;0;0;0;0
948;16.03.2015 18:10;30;21,5;36;7,3;89;1009;1012,2;2,4;3,4;SW;5,6;5,1;0;0;0;0;0
949;16.03.2015 18:40;30;21,5;36;7,4;90;1008,9;1012,1;3,7;6,1;WSW;5,9;2,7;0;0;0;0;0
950;16.03.2015 19:10;30;21,5;36;7,5;90;1009,1;1012,3;2,7;3,4;W;6;4,6;0;0;0;0;0
951;16.03.2015 19:40;30;21,6;36;7,7;90;1009;1012,2;2,4;5,1;WSW;6,2;5,5;0;0;0;0;0
952;16.03.2015 20:10;30;21,7;36;7,8;90;1008,9;1012,1;2,7;6,1;SW;6,3;5;0;0;0;0;0
953;16.03.2015 20:40;30;21,8;36;7,8;90;1008,5;1011,7;1,7;3,1;W;6,3;7,8;0;0;0;0;0
954;16.03.2015 21:10;30;21,8;36;7,9;91;1008,2;1011,4;2;3,1;SW;6,5;6,7;0;0;0;0;0
955;16.03.2015 21:40;30;22;35;7,9;91;1007,9;1011,1;0,7;1,7;W;6,5;7,9;0;0;0;0;0
956;16.03.2015 22:10;30;22,1;35;8;92;1008;1011,2;1,4;3,1;W;6,8;8;0;0;0;0;0
957;16.03.2015 22:40;30;22,1;35;7,9;92;1007,6;1010,8;1,7;2,7;W;6,7;7,9;0;0;0;0;0
958;16.03.2015 23:10;30;22,1;35;7,9;92;1007,3;1010,5;0,7;1,7;W;6,7;7,9;0;0;0;0;0
959;16.03.2015 23:40;30;22,1;36;7,9;92;1007,4;1010,6;1;1,7;W;6,7;7,9;0;0;0;0;0
960;17.03.2015 00:10;30;22,3;37;7,9;92;1007,2;1010,4;1,7;2,7;SW;6,7;7,9;0;0;0;0;0
961;17.03.2015 00:40;30;22,3;38;7,9;93;1006,6;1009,8;1;2,4;SW;6,8;7,9;0;0;0;0;0
962;17.03.2015 01:10;30;22,3;38;7,9;93;1006,3;1009,5;1;2;WSW;6,8;7,9;0;0;0;0;0
963;17.03.2015 01:40;30;22,3;40;7,9;92;1006;1009,2;1,7;2;W;6,7;7,9;0;0;0;0;0
964;17.03.2015 02:10;30;22,3;40;7,9;92;1005,9;1009,1;1,7;2,4;W;6,7;7,9;0;0;0;0;0
965;17.03.2015 02:40;30;22,4;41;8;91;1005,8;1009;2,7;3,7;SW;6,6;5,2;0;0;0;0;0
966;17.03.2015 03:10;30;22,4;41;8;91;1005,3;1008,5;2,4;3,7;W;6,6;5,8;0;0;0;0;0
967;17.03.2015 03:40;30;22,3;40;7,9;90;1004,7;1007,9;2,4;3,4;SW;6,4;5,7;0;0;0;0;0
968;17.03.2015 04:10;30;22,4;41;7,7;91;1004,9;1008,1;3,4;4,1;SW;6,3;3,5;0;0;0;0;0
969;17.03.2015 04:40;30;22,4;40;7,6;91;1005;1008,2;2,4;3,4;SW;6,2;5,4;0;0;0;0;0
970;17.03.2015 05:10;30;22,3;40;7,4;91;1004,2;1007,4;3,1;4,4;NW;6;3,7;0;0;0;0;0
971;17.03.2015 05:40;30;22,3;40;7,4;91;1004,2;1007,4;4,4;5,4;SW;6;1,6;0;0;0;0;0
972;17.03.2015 06:10;30;22,2;39;7,5;90;1003,6;1006,8;4,1;5,8;SW;6;2,2;0;0;0;0;0
973;17.03.2015 06:40;30;22;39;7,5;90;1003,1;1006,3;2,4;3,1;WSW;6;5,3;0;0;0;0;0
974;17.03.2015 07:10;30;21,7;40;7,6;91;1003;1006,2;2,4;3,1;W;6,2;5,4;0;0;0;0;0
975;17.03.2015 07:40;30;21,4;40;7,6;91;1002,4;1005,6;2,7;3,4;SW;6,2;4,7;0;0;0;0;0
976;17.03.2015 08:10;30;21,1;40;7,6;91;1001,7;1004,9;2;3,1;SW;6,2;6,4;0;0;0;0;0
977;17.03.2015 08:40;30;21;40;7,7;91;1001,4;1004,6;3,4;4,4;W;6,3;3,5;0;0;0;0;0
978;17.03.2015 09:10;30;20,9;41;7,5;91;1000,2;1003,4;3,1;5,4;NW;6,1;3,8;0;0;0;0;0
979;17.03.2015 09:40;30;20,8;41;7,5;90;999,7;1002,9;2;3,4;W;6;6,3;0;0;0;0;0
980;17.03.2015 10:10;30;20,7;41;7,5;90;998,7;1001,9;3,1;5,4;WSW;6;3,8;0;0;0;0;0
981;17.03.2015 10:40;30;20,6;41;7,7;89;998,2;1001,4;2,7;4,4;W;6;4,9;0;0;0;0;0
982;17.03.2015 11:10;30;20,6;41;7,5;90;997,1;1000,3;2,7;3,7;W;6;4,6;0;0;0;0;0
983;17.03.2015 11:40;30;20,5;41;7,7;90;997,2;1000,4;3,4;4,4;NW;6,2;3,5;0;0;0;0;0
984;17.03.2015 12:10;30;20,4;41;7,5;90;996,5;999,7;4,1;6,1;W;6;2,2;0;0;0;0;0
985;17.03.2015 12:40;30;20,6;42;7,4;89;996,5;999,7;3,7;5,4;WSW;5,7;2,7;0;0;0;0;0
986;17.03.2015 13:10;30;21;40;7,1;90;996,4;999,6;3,4;5,1;N;5,6;2,8;0;0;0;0;0
987;17.03.2015 13:40;30;21,1;40;7;90;996,8;1000;3,7;7,1;SW;5,5;2,2;0;0;0;0;0
988;17.03.2015 14:10;30;21,4;40;7;90;997;1000,2;3,1;4,8;NW;5,5;3,3;0;0;0;0;0
989;17.03.2015 14:40;30;21,4;40;7;90;997,1;1000,3;3,7;5,4;NNW;5,5;2,2;0;0;0;0;0
990;17.03.2015 15:10;30;21,7;40;7,1;90;997,2;1000,4;3,1;4,1;NW;5,6;3,4;0;0;0;0;0
991;17.03.2015 15:40;30;21,8;40;7,1;90;997,2;1000,4;3,1;4,1;NW;5,6;3,4;0;0;0;0;0
992;17.03.2015 16:10;30;21,9;40;7,3;90;997;1000,2;3,1;5,1;W;5,8;3,6;0;0;0;0;0
993;17.03.2015 16:40;30;22;39;7,3;90;996,4;999,6;2;4,1;SW;5,8;6;0;0;0;0;0
994;17.03.2015 17:10;30;22;38;7,3;90;996,5;999,7;3,7;4,8;NW;5,8;2,6;0;0;0;0;0
995;17.03.2015 17:40;30;22,1;38;7,4;90;996,4;999,6;1,7;3,1;W;5,9;7,4;0;0;0;0;0
996;17.03.2015 18:10;30;22,1;38;7,6;88;996,4;999,6;1,7;3,1;SW;5,7;7,6;0;0;0;0;0
997;17.03.2015 18:40;30;22,1;38;7,5;89;996;999,2;2,4;4,4;SW;5,8;5,3;0;0;0;0;0
998;17.03.2015 19:10;30;22,1;38;7,4;89;995,5;998,7;2,7;5,4;W;5,7;4,5;0;0;0;0;0
999;17.03.2015 19:40;30;22,1;38;7,4;89;995,2;998,4;2;3,7;SW;5,7;6,1;0;0;0;0;0
1000;17.03.2015 20:10;30;22,1;38;7,4;88;994,8;998;3,1;5,4;W;5,6;3,7;0;0;0;0;0
1001;17.03.2015 20:40;30;22;38;7,5;88;994,7;997,9;3,4;4,8;W;5,7;3,3;0;0;0;0;0
1002;17.03.2015 21:10;30;22;38;7,2;89;994,1;997,3;2;4,1;W;5,5;5,9;0;0;0;0;0
1003;17.03.2015 21:40;30;22,1;38;7,3;84;993,5;996,7;1,7;2,7;SW;4,8;7,3;0;0;0;0;0
1004;17.03.2015 22:10;30;22;38;7,1;86;993,1;996,3;1;1,7;WSW;4,9;7,1;0;0;0;0;0
1005;17.03.2015 22:40;30;22;38;7,1;88;992,6;995,8;3,1;3,7;WSW;5,3;3,4;0;0;0;0;0
1006;17.03.2015 23:10;30;22;38;7,1;85;992,8;996;2,7;5,1;WSW;4,8;4,2;0;0;0;0;0
1007;17.03.2015 23:40;30;21,9;39;7,1;79;992,7;995,9;2;3,7;SW;3,7;5,8;0;0;0;0;0
1008;18.03.2015 00:10;30;21,9;39;7;77;992,6;995,8;3,1;4,4;SW;3,3;3,3;0;0;0;0;0
1009;18.03.2015 00:40;30;22;38;6,8;80;992,4;995,6;2,4;5,1;W;3,6;4,5;0;0;0;0;0
1010;18.03.2015 01:10;30;22,1;38;6,4;84;992,2;995,4;3,1;4,8;SW;3,9;2,6;0;0;0;0;0
1011;18.03.2015 01:40;30;22,2;39;6,5;79;992,1;995,3;2,7;4,1;NNW;3,1;3,5;0;0;0;0;0
1012;18.03.2015 02:10;30;22,1;39;6,4;83;991,6;994,8;2,4;3,1;NW;3,7;4,1;0;0;0;0;0
